gId,filename,catalog_timestamp_utc,station,event_id,case_type
15683319,3RIMG_14JUN2025_1715_L2B_CMK_V01R00.h5,2025-06-14T17:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683421,3RIMG_14JUN2025_1745_L2B_CMK_V01R00.h5,2025-06-14T17:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683541,3RIMG_14JUN2025_1815_L2B_CMK_V01R00.h5,2025-06-14T18:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683635,3RIMG_14JUN2025_1845_L2B_CMK_V01R00.h5,2025-06-14T18:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683761,3RIMG_14JUN2025_1915_L2B_CMK_V01R00.h5,2025-06-14T19:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683837,3RIMG_14JUN2025_1945_L2B_CMK_V01R00.h5,2025-06-14T19:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683943,3RIMG_14JUN2025_2015_L2B_CMK_V01R00.h5,2025-06-14T20:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684013,3RIMG_14JUN2025_2045_L2B_CMK_V01R00.h5,2025-06-14T20:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684365,3RIMG_14JUN2025_2115_L2B_CMK_V01R00.h5,2025-06-14T21:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684581,3RIMG_14JUN2025_2145_L2B_CMK_V01R00.h5,2025-06-14T21:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684669,3RIMG_14JUN2025_2215_L2B_CMK_V01R00.h5,2025-06-14T22:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684839,3RIMG_14JUN2025_2245_L2B_CMK_V01R00.h5,2025-06-14T22:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15684969,3RIMG_14JUN2025_2315_L2B_CMK_V01R00.h5,2025-06-14T23:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685033,3RIMG_14JUN2025_2345_L2B_CMK_V01R00.h5,2025-06-14T23:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685171,3RIMG_15JUN2025_0015_L2B_CMK_V01R00.h5,2025-06-15T00:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685255,3RIMG_15JUN2025_0045_L2B_CMK_V01R00.h5,2025-06-15T00:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685377,3RIMG_15JUN2025_0115_L2B_CMK_V01R00.h5,2025-06-15T01:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685485,3RIMG_15JUN2025_0145_L2B_CMK_V01R00.h5,2025-06-15T01:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685587,3RIMG_15JUN2025_0215_L2B_CMK_V01R00.h5,2025-06-15T02:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15685687,3RIMG_15JUN2025_0245_L2B_CMK_V01R00.h5,2025-06-15T02:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
